Month,Geography,Estimate,North American Industry Classification System (NAICS),Value,Monthly Change,Yearly change,Indexed value
Jul 2014,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,508.30",  0.2%,  0.9%,119.4
Aug 2014,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,531.73",  1.6%,  0.4%,121.3
Sep 2014,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,566.59",  2.3%,  3.3%,124.1
Oct 2014,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,572.47",  0.4%,  3.0%,124.5
Nov 2014,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,518.45", -3.4%, -2.6%,120.2
Dec 2014,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,527.38",  0.6%, -1.8%,121.0
Jan 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,500.29", -1.8%, -0.2%,118.8
Feb 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,471.58", -1.9%, -4.4%,116.5
Mar 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,514.53",  2.9%, -0.1%,119.9
Apr 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,453.69", -4.0%, -3.7%,115.1
May 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,519.44",  4.5%, -0.2%,120.3
Jun 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,506.71", -0.8%,  0.1%,119.3
Jul 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,475.73", -2.1%, -2.2%,116.9
Aug 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,460.48", -1.0%, -4.7%,115.7
Sep 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,432.81", -1.9%, -8.5%,113.5
Oct 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,446.57",  1.0%, -8.0%,114.6
Nov 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,444.08", -0.2%, -4.9%,114.4
Dec 2015,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,430.46", -0.9%, -6.3%,113.3
Jan 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,488.11",  4.0%, -0.8%,117.8
Feb 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,473.36", -1.0%,  0.1%,116.7
Mar 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,427.05", -3.1%, -5.8%,113.0
Apr 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,492.09",  4.6%,  2.6%,118.2
May 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,401.86", -6.0%, -7.7%,111.0
Jun 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,446.33",  3.2%, -4.0%,114.5
Jul 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,491.04",  3.1%,  1.0%,118.1
Aug 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,458.18", -2.2%, -0.2%,115.5
Sep 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,417.67", -2.8%, -1.1%,112.3
Oct 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,391.19", -1.9%, -3.8%,110.2
Nov 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,439.73",  3.5%, -0.3%,114.0
Dec 2016,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,439.63",  0.0%,  0.6%,114.0
Jan 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,464.01",  1.7%, -1.6%,115.9
Feb 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,408.69", -3.8%, -4.4%,111.6
Mar 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,381.44", -1.9%, -3.2%,109.4
Apr 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,405.46",  1.7%, -5.8%,111.3
May 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,410.45",  0.4%,  0.6%,111.7
Jun 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,416.58",  0.4%, -2.1%,112.2
Jul 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,388.93", -2.0%, -6.8%,110.0
Aug 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,359.23", -2.1%, -6.8%,107.6
Sep 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,452.48",  6.9%,  2.5%,115.0
Oct 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,463.32",  0.7%,  5.2%,115.9
Nov 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,457.58", -0.4%,  1.2%,115.4
Dec 2017,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,456.85", -0.1%,  1.2%,115.4
Jan 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,436.13", -1.4%, -1.9%,113.7
Feb 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,457.94",  1.5%,  3.5%,115.5
Mar 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,471.08",  0.9%,  6.5%,116.5
Apr 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,467.77", -0.2%,  4.4%,116.2
May 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,427.54", -2.7%,  1.2%,113.0
Jun 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,488.32",  4.3%,  5.1%,117.9
Jul 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,460.08", -1.9%,  5.1%,115.6
Aug 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,449.72", -0.7%,  6.7%,114.8
Sep 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,433.46", -1.1%, -1.3%,113.5
Oct 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,473.76",  2.8%,  0.7%,116.7
Nov 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,410.03", -4.3%, -3.3%,111.7
Dec 2018,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,401.84", -0.6%, -3.8%,111.0
Jan 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,362.27", -2.8%, -5.1%,107.9
Feb 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,413.05",  3.7%, -3.1%,111.9
Mar 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,523.76",  7.8%,  3.6%,120.7
Apr 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,433.47", -5.9%, -2.3%,113.5
May 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,493.60",  4.2%,  4.6%,118.3
Jun 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,445.58", -3.2%, -2.9%,114.5
Jul 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,448.90",  0.2%, -0.8%,114.7
Aug 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,495.46",  3.2%,  3.2%,118.4
Sep 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,463.92", -2.1%,  2.1%,115.9
Oct 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,460.74", -0.2%, -0.9%,115.7
Nov 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,470.10",  0.6%,  4.3%,116.4
Dec 2019,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,554.59",  5.7%, 10.9%,123.1
Jan 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,537.02", -1.1%, 12.8%,121.7
Feb 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,534.50", -0.2%,  8.6%,121.5
Mar 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,486.24", -3.1%, -2.5%,117.7
Apr 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,479.03", -0.5%,  3.2%,117.1
May 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,469.78", -0.6%, -1.6%,116.4
Jun 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,476.95",  0.5%,  2.2%,117.0
Jul 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,504.03",  1.8%,  3.8%,119.1
Aug 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,540.16",  2.4%,  3.0%,122.0
Sep 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,542.99",  0.2%,  5.4%,122.2
Oct 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,488.99", -3.5%,  1.9%,117.9
Nov 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,500.12",  0.7%,  2.0%,118.8
Dec 2020,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,475.54", -1.6%, -5.1%,116.9
Jan 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,488.26",  0.9%, -3.2%,117.9
Feb 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,483.49", -0.3%, -3.3%,117.5
Mar 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,488.52",  0.3%,  0.2%,117.9
Apr 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,516.17",  1.9%,  2.5%,120.1
May 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,502.55", -0.9%,  2.2%,119.0
Jun 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,541.51",  2.6%,  4.4%,122.1
Jul 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,581.91",  2.6%,  5.2%,125.3
Aug 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,537.16", -2.8%, -0.2%,121.7
Sep 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,500.21", -2.4%, -2.8%,118.8
Oct 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,566.31",  4.4%,  5.2%,124.0
Nov 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,596.77",  1.9%,  6.4%,126.5
Dec 2021,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,563.94", -2.1%,  6.0%,123.9
Jan 2022,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,589.99",  1.7%,  6.8%,125.9
Feb 2022,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,597.29",  0.5%,  7.7%,126.5
Mar 2022,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,645.96",  3.0%, 10.6%,130.3
Apr 2022,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,592.96", -3.2%,  5.1%,126.1
May 2022,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,620.19",  1.7%,  7.8%,128.3
Jun 2022,Alberta,Average weekly earnings including overtime for all employees,Construction,"$1,576.22", -2.7%,  2.3%,124.8
